title,url,label_property,code,company
大众公用拟注册发行不超25亿元短期融资券,https://news.10jqka.com.cn/m610582837/,中性,HK1635,大众公用
大众公用拟使用闲置自有资金开展委托理财投资业务,https://news.10jqka.com.cn/m610582835/,中性,HK1635,大众公用
大众公用拟申请注册发行不超过30亿元中期票据,https://news.10jqka.com.cn/m610582825/,中性,HK1635,大众公用
大众公用子公司上海大众融资租赁核销2358.7万元资产,https://news.10jqka.com.cn/m610582809/,中性,HK1635,大众公用
大众公用会计政策变更,https://news.10jqka.com.cn/m610582762/,中性,HK1635,大众公用
大众公用成立战略发展委员会,https://news.10jqka.com.cn/m610581542/,中性,HK1635,大众公用
神速 科创板受理企业已达17家！且慢 他们只是拿到入场“准考证”,https://news.10jqka.com.cn/m610520285/,中性,HK1635,大众公用
上海证券：燃气行业关注管道利用率提升 业绩加速增长的公司,https://news.10jqka.com.cn/m610360627/,中性,HK1635,大众公用
大众公用被NewChinaAssetMgt减持29.4万股,https://news.10jqka.com.cn/m610300667/,利空,HK1635,大众公用
大众公用被New China Asset Mgt减持29.4万股,https://news.10jqka.com.cn/m610300663/,中性,HK1635,大众公用
首批近30家科创板“种子企业”出炉 至少5家进入辅导,https://news.10jqka.com.cn/m610294151/,中性,HK1635,大众公用
大众公用违法行为不存在谋求利益目的中证监不予行政处罚,https://news.10jqka.com.cn/m610293202/,利空,HK1635,大众公用
近30家科创板“种子企业”名单出炉 这些影子股收好不谢,https://news.10jqka.com.cn/m610290209/,中性,HK1635,大众公用
首批近30家科创板“种子企业”名单出炉：至少5家进入辅导 4家券商捷足先登,https://news.10jqka.com.cn/m610290189/,中性,HK1635,大众公用
大众公用在增持大众交通时误操作卖出10000股获利零元 涉嫌短线交易被立案调查,https://news.10jqka.com.cn/m610278494/,利空,HK1635,大众公用
大众公用收到中证监结案告知书 不予行政处罚,https://news.10jqka.com.cn/m610255111/,利空,HK1635,大众公用
杨国平：大众会积极关注和参与公用事务和交通行业的混改机会,https://news.10jqka.com.cn/m610141985/,中性,HK1635,大众公用
大众公用控股股东获解除质押4000万股公司A股,https://news.10jqka.com.cn/m610123973/,利空,HK1635,大众公用
大众公用“18公用01”将于3月13日开始付息,https://news.10jqka.com.cn/m610044671/,中性,HK1635,大众公用
科创板细节出炉 创投概念早盘走强,https://news.10jqka.com.cn/m610036132/,中性,HK1635,大众公用
港股开盘前瞻：量能萎缩外围靠稳 恒指有希望向上,https://news.10jqka.com.cn/m608655389/,中性,HK1635,大众公用
震荡反弹 主力资金净流出37.51亿元,https://news.10jqka.com.cn/m608654246/,中性,HK1635,大众公用
大众公用拟3495.5万元转让上海电科智能系统5.83%股权,https://news.10jqka.com.cn/m608653699/,中性,HK1635,大众公用
大众公用A股异常波动 持有深创投13.93%股权,https://news.10jqka.com.cn/m608476423/,中性,HK1635,大众公用
“福已双至”的大众公用,https://news.10jqka.com.cn/m608400737/,中性,HK1635,大众公用
11月份以来两融余额增长74.14亿元 融资客斥资近90亿元布局41只蓝筹股,https://news.10jqka.com.cn/m608218680/,中性,HK1635,大众公用
三门2号正式商运 青海-河南特高压开建 ——公用事业行业周报,https://mp.weixin.qq.com/s?__biz=MzU2NDE0OTg2MA==&mid=2247484546&idx=1&sn=b8c6a0b06f77d0f0b8900cd96e15377c&chksm=fc4e2f89cb39a69f68ddd04f3e0a80e2efcd8b931e740502b1317c1c4f03938fb2ff14b6cd64&scene=0,中性,HK1635,大众公用
大众公用A股股价异常波动 持有深创投13.93%股权,https://news.10jqka.com.cn/m608000530/,利空,HK1635,大众公用
大众公用拟1亿元转让世合实业25%股权,https://news.10jqka.com.cn/m607970505/,中性,HK1635,大众公用
大众公用获股东上海大众企业管理重新质押2300万股A股,https://news.10jqka.com.cn/m607894731/,利空,HK1635,大众公用
大众公用前三季股东应占净利同比降5.93%至3.35亿元,https://news.10jqka.com.cn/m607870551/,利空,HK1635,大众公用
大众公用中期净利降37.8% 每股盈利0.04元,https://news.10jqka.com.cn/m606887636/,中性,HK1635,大众公用
大众公用以6016.43万元向大众交通转让世合实业15%股权,https://news.10jqka.com.cn/m606881884/,中性,HK1635,大众公用
鉴于爱奇瑞东拟定投项目发生变化 大众公用退出有限合伙企业,https://news.10jqka.com.cn/m605971469/,利好,HK1635,大众公用
大众公用因涉短线交易被证监会立案调查,http://data.p5w.net/s2165749.html,利空,HK1635,大众公用
中国金属利用延长可换股债到期日年期,https://news.10jqka.com.cn/m610820055/,中性,HK1636,中国金属利用
中国金属利用称独董李廷斌卷入的纽约证券诉讼对集团营运无重大不利影响,https://news.10jqka.com.cn/m610655430/,利空,HK1636,中国金属利用
中国金属利用年度股东应占溢利降89%至2010万元,https://news.10jqka.com.cn/m610557138/,利空,HK1636,中国金属利用
中国金属利用预期2018年股东应占利润同比下滑50%以上,https://news.10jqka.com.cn/m610424231/,利空,HK1636,中国金属利用
中国金属利用被凉山州发展集团减持32.4万股,https://news.10jqka.com.cn/m610219153/,利空,HK1636,中国金属利用
中国金属利用：毕马威辞任核数师,https://news.10jqka.com.cn/m608000507/,利空,HK1636,中国金属利用
中国金属利用斥5.09亿港元间接收购晟鑫铜业全部股权,https://news.10jqka.com.cn/m607670685/,利好,HK1636,中国金属利用
中国金属利用完成发行7598万股认购股份,https://news.10jqka.com.cn/m607384807/,中性,HK1636,中国金属利用
中国金属利用折让32.89%发行3673万股代价股份,https://news.10jqka.com.cn/m607170698/,中性,HK1636,中国金属利用
中国金属利用中期溢利6023.3万元 同比减少30%,https://news.10jqka.com.cn/m606805520/,利空,HK1636,中国金属利用
中国金属利用(01636.HK)与MJXFSL签订20个月的运送服务协议,https://news.10jqka.com.cn/m604199170/,利好,HK1636,中国金属利用
中国金属利用(01636)拟折价4.95%发行7598万股募资3.65亿港元,https://news.10jqka.com.cn/m603914865/,利好,HK1636,中国金属利用
中国金属利用(01636)年度业绩扭亏为盈至1.85亿元,https://news.10jqka.com.cn/m603636660/,利好,HK1636,中国金属利用
俞建秋的“换脸”术：是古衫集团的陨落 还是中金利用(01636)的重生？,https://news.10jqka.com.cn/m602137972/,利空,HK1636,中国金属利用
中国金属利用(01636)中期业绩由亏转盈8545.4万元,https://news.10jqka.com.cn/m600243536/,利好,HK1636,中国金属利用
中国金属利用(01636)完成发行合计6亿港元的可换股债,https://news.10jqka.com.cn/m599552253/,利好,HK1636,中国金属利用
中国金属利用(01636.HK)料上半年业绩同比扭亏为盈,https://news.10jqka.com.cn/m599298494/,利好,HK1636,中国金属利用
中国金属利用(01636-HK)完成发行7407万股,https://news.10jqka.com.cn/m598846857/,中性,HK1636,中国金属利用
中金资源获纳入MSCI明晟中国小型股指数成份股,https://news.10jqka.com.cn/m598739370/,中性,HK1636,中国金属利用
俞建秋增持中国金属利用110万股 耗资331万港币,https://news.10jqka.com.cn/m595828083/,中性,HK1636,中国金属利用
俞建秋增持中国金属利用318万股 耗资957万港币,https://news.10jqka.com.cn/m595674611/,中性,HK1636,中国金属利用
俞建秋增持中国金属利用210万股 耗资632万港币,https://news.10jqka.com.cn/m595627086/,利好,HK1636,中国金属利用
顺兴集团控股批准及采纳股息政策,https://news.10jqka.com.cn/m609424013/,中性,HK1637,顺兴集团控股
顺兴集团控股中期股东应占净利同比降72.3%至561.1万港元,https://news.10jqka.com.cn/m608318816/,利空,HK1637,顺兴集团控股
顺兴集团料中期净利润大幅减少,https://news.10jqka.com.cn/m607971739/,利空,HK1637,顺兴集团控股
顺兴集团控股预期中期净利润将大幅减少,https://news.10jqka.com.cn/m607942554/,利空,HK1637,顺兴集团控股
顺兴集团控股(01637.HK)年度纯利增2.54倍至3558.6万港元,https://news.10jqka.com.cn/m605241288/,利好,HK1637,顺兴集团控股
顺兴集团控股(01637)中期业绩亏转盈至2022.2万港元,https://news.10jqka.com.cn/m601823437/,利好,HK1637,顺兴集团控股
顺兴集团控股(01637.HK)中期净利增10.51%至2.13亿港元 无派息,https://news.10jqka.com.cn/m601821863/,中性,HK1637,顺兴集团控股
顺兴集团控股(01637)撇除上市开支影响 预计中期净利增幅不低于100%,https://news.10jqka.com.cn/m600827347/,利好,HK1637,顺兴集团控股
顺兴集团(01637-HK)拟国际配售5000万股 发行价1.2港元,https://news.10jqka.com.cn/m595816575/,利好,HK1637,顺兴集团控股
佳兆业高性价比竞得南京溧水区地块 优越区位加码长三角布局,https://news.10jqka.com.cn/m611186917/,中性,HK1638,佳兆业集团
佳兆业9.4亿竞得南京溧水宅地 溢价率62.07%,https://news.10jqka.com.cn/m611171576/,中性,HK1638,佳兆业集团
佳兆业跻身2018中国上市房企速动比率榜TOP10 财务稳健性增强,https://news.10jqka.com.cn/m611162773/,利好,HK1638,佳兆业集团
佳兆业集团拟终止现有购股权计划并采纳新购股权计划,https://news.10jqka.com.cn/m611157544/,利空,HK1638,佳兆业集团
开发app非法募集资金？佳兆业：从未开发,https://news.10jqka.com.cn/m611131427/,利空,HK1638,佳兆业集团
佳兆业物业拟更名为“佳兆业美好集团有限公司”,https://news.10jqka.com.cn/m611111792/,中性,HK1638,佳兆业集团
佳兆业：土储充裕提升盈利水平,https://news.10jqka.com.cn/m611090477/,中性,HK1638,佳兆业集团
三家新股东终于落位 两年亏逾15亿的昆仑健康能否迎来转机？| 保险                           ,http://t.10jqka.com.cn/m/zhibo/pid_105428948.shtml,中性,HK1638,佳兆业集团
佳兆业一季度增长近8成 大湾区龙头名副其实吗,https://news.10jqka.com.cn/m610976944/,中性,HK1638,佳兆业集团
佳兆业发行首单购房尾款ABS 年内ABS获批超90亿,http://www.bjnews.com.cn/house/2019/04/19/569980.html,中性,HK1638,佳兆业集团
佳兆业首单购房尾款ABS成功发行 企业信用资质获资本市场高度认可,https://news.10jqka.com.cn/m610972752/,中性,HK1638,佳兆业集团
佳兆业6.85亿元首单购房尾款ABS成功发行 期限2年,https://news.10jqka.com.cn/m610969848/,中性,HK1638,佳兆业集团
六折地价收购清远百万住宅净地 佳兆业加码大湾区的新启示,https://news.10jqka.com.cn/m610945213/,中性,HK1638,佳兆业集团
阳光100加速土储去化  融创、佳兆业2周内相继接盘,https://news.10jqka.com.cn/m610895410/,中性,HK1638,佳兆业集团
佳兆业未动工已先“赚” 收购清远大盘仅地价“捞金”23亿,https://news.10jqka.com.cn/m610889601/,中性,HK1638,佳兆业集团
半个月内出售三个项目回笼60亿 阳光100加速转型,https://m.21jingji.com/article/20190416/herald/28f44c2c3365d674399e43e86426ccce.html,中性,HK1638,佳兆业集团
佳兆业47亿拿下阳光100超级大盘 刷新复牌后购地纪录,https://news.10jqka.com.cn/m610872626/,中性,HK1638,佳兆业集团
阳光100：46.61亿出售清远项目 加速周转助力业务转型,https://news.10jqka.com.cn/m610858415/,中性,HK1638,佳兆业集团
佳兆业科技城佳纷广场4月13日启动全球招商,https://news.10jqka.com.cn/m610844495/,中性,HK1638,佳兆业集团
阳光100将清远龙塘镇项目售予佳兆业 总代价46.61亿元,https://news.10jqka.com.cn/m610838038/,中性,HK1638,佳兆业集团
佳兆业集团拟收购清远百万平米项目 持续拓展大湾区布局版图,https://news.10jqka.com.cn/m610838030/,利好,HK1638,佳兆业集团
佳兆业拟购百万平方米清远项目续拓大湾区及周边核心区域,https://news.10jqka.com.cn/m610838027/,中性,HK1638,佳兆业集团
沽售清远大盘予佳兆业 阳光100这个交易赚了42亿,https://news.10jqka.com.cn/m610837992/,中性,HK1638,佳兆业集团
佳兆业向雇员授出3370万份购股权,https://news.10jqka.com.cn/m610834993/,中性,HK1638,佳兆业集团
佳兆业收购嘉兴大树物业管理有限公司60%股权,https://news.10jqka.com.cn/m610834702/,中性,HK1638,佳兆业集团
佳兆业集团授出3370万份购股权,https://news.10jqka.com.cn/m610834701/,中性,HK1638,佳兆业集团
中粮信托将发挥金融专业化经营优势 助力佳兆业集团高质量发展,https://news.10jqka.com.cn/m610813919/,中性,HK1638,佳兆业集团
佳兆业佳云科技就2018年报事项接获问询函,https://news.10jqka.com.cn/m610807012/,利空,HK1638,佳兆业集团
佳兆业一季度合约销售大涨七成 获西南证券等多家机构力荐,https://news.10jqka.com.cn/m610803390/,中性,HK1638,佳兆业集团
佳兆业一季度合约销售138.4亿,https://news.10jqka.com.cn/m610780783/,中性,HK1638,佳兆业集团
佳兆业首季合约销售138.4亿 3月销售增八成,https://news.10jqka.com.cn/m610771596/,中性,HK1638,佳兆业集团
佳兆业一季度销售额超138亿 同比增长75%,http://www.bjnews.com.cn/house/2019/04/10/566387.html,中性,HK1638,佳兆业集团
佳兆业集团3月合约销售额同比增长80.3%至55.12亿元,https://news.10jqka.com.cn/m610770938/,中性,HK1638,佳兆业集团
发债动作频频 房企融资回暖喜迎“艳阳天”,https://news.10jqka.com.cn/m610717985/,利好,HK1638,佳兆业集团
佳兆业发行3.5亿美元优先票据息逾11厘,https://news.10jqka.com.cn/m610615293/,中性,HK1638,佳兆业集团
佳兆业发行3.5亿美元优先票据,https://news.10jqka.com.cn/m610609360/,中性,HK1638,佳兆业集团
云锋金融：佳兆业旧改释放增厚利润 维持买入评级目标价4.76港元,https://news.10jqka.com.cn/m610606189/,中性,HK1638,佳兆业集团
安捷利实业合计授出249万股限制性股票,https://news.10jqka.com.cn/m610515810/,中性,HK1639,安捷利实业
安捷利实业收购九江福莱克斯48%股权以开拓柔性电路板领域,https://news.10jqka.com.cn/m610427037/,中性,HK1639,安捷利实业
安捷利实业去年盈利6933.4万元股息一仙,https://news.10jqka.com.cn/m610321384/,利空,HK1639,安捷利实业
安捷利实业根据计划授予限制性股票,https://news.10jqka.com.cn/m609709740/,中性,HK1639,安捷利实业
安捷利实业建议采纳股票激励计划及拟授出首批3141万股限制性股票,https://news.10jqka.com.cn/m608701029/,中性,HK1639,安捷利实业
安捷利实业委任余道春为非执行董事,https://news.10jqka.com.cn/m608398884/,中性,HK1639,安捷利实业
安捷利实业附属就柔性封装基板业务与北方工业合作,https://news.10jqka.com.cn/m608277635/,中性,HK1639,安捷利实业
安捷利实业携手北方工业研发半导体柔性电路基板制造技术,https://news.10jqka.com.cn/m608267456/,中性,HK1639,安捷利实业
安捷利实业获总经理柴志强两日增持51万股,https://news.10jqka.com.cn/m607156941/,中性,HK1639,安捷利实业
安捷利实业获主席熊正峰增持150万股,https://news.10jqka.com.cn/m607059691/,中性,HK1639,安捷利实业
安捷利实业股东应占中期溢利增32.11%至3107.4万港元,https://news.10jqka.com.cn/m606397007/,利好,HK1639,安捷利实业
安捷利实业(01639)预期2017年度净利润将大幅增长,https://news.10jqka.com.cn/m602938547/,中性,HK1639,安捷利实业
安捷利实业(01639.HK)预期年度净利录得非常重大增长,https://news.10jqka.com.cn/m602938024/,利好,HK1639,安捷利实业
安捷利实业(01639)完成发行3.04亿股,https://news.10jqka.com.cn/m602730223/,利好,HK1639,安捷利实业
安捷利实业(01639.HK)拟折让7.98%合共发行3.04亿股,https://news.10jqka.com.cn/m601826488/,利好,HK1639,安捷利实业
安捷利实业(01639.HK)中期业绩扭亏 纯利2352.2万港元,https://news.10jqka.com.cn/m599557566/,利好,HK1639,安捷利实业
安捷利实业(01639)扭亏为盈 中期纯利2352.2万港元,https://news.10jqka.com.cn/m599556937/,利好,HK1639,安捷利实业
安捷利实业((01639.HK)料中期业绩扭亏,https://news.10jqka.com.cn/m599298471/,利空,HK1639,安捷利实业
安捷利实业(01639-HK)年度多赚15004.86% 不派息,https://news.10jqka.com.cn/m597123063/,利好,HK1639,安捷利实业
安捷利实业(01639)供股股份于2月10日开始按除权基准买卖,https://news.10jqka.com.cn/m596370458/,中性,HK1639,安捷利实业
安捷利实业发盈警,https://news.10jqka.com.cn/m587708695/,利空,HK1639,安捷利实业
高层密集发声 军工行业关注度不断提高,https://news.10jqka.com.cn/m585998943/,利好,HK1639,安捷利实业
掘金港股：四大类品种有望继续上涨,https://news.10jqka.com.cn/m571704948/,利好,HK1639,安捷利实业
监管层松绑机构南投港股 业内称“火力”瞄准小票,https://news.10jqka.com.cn/m571529674/,利好,HK1639,安捷利实业
安捷利实业一个月涨幅逾70%,https://news.10jqka.com.cn/m571350848/,利好,HK1639,安捷利实业
雄岸科技：舜朴贸易与黑龙江经济作物研究所订立工业大麻药用种质创新合作协议,https://news.10jqka.com.cn/m611188604/,中性,HK1647,雄岸科技
雄岸科技附属拟携手奇化化工发展工业大麻在日用化学品领域的应用,https://news.10jqka.com.cn/m611152557/,中性,HK1647,雄岸科技
为在黑龙江开展大麻业务 雄岸科技拟400万购舜朴贸易40%股权,https://news.10jqka.com.cn/m611086166/,中性,HK1647,雄岸科技
港股工业大麻第三极——比速科技乘风起,https://news.10jqka.com.cn/m610865305/,中性,HK1647,雄岸科技
雄岸科技授出800万份购股权,https://news.10jqka.com.cn/m610834486/,中性,HK1647,雄岸科技
雄岸科技：滕荣松将认购龙麻生物10%股权,https://news.10jqka.com.cn/m610829544/,中性,HK1647,雄岸科技
雄岸科技取得讷河7000亩农地一年土地使用权,https://news.10jqka.com.cn/m610758204/,中性,HK1647,雄岸科技
雄岸科技取得訥河7000亩农地一年土地使用权,https://news.10jqka.com.cn/m610758152/,中性,HK1647,雄岸科技
雄岸科技取得讷河占地7000亩土地使用权,https://news.10jqka.com.cn/m610744847/,中性,HK1647,雄岸科技
闻“麻”而动 工业大麻究竟有什么炒的,https://news.10jqka.com.cn/m610717683/,中性,HK1647,雄岸科技
雄岸科技现上升10.83% 工业大麻业务取得许可,https://news.10jqka.com.cn/m610688506/,利好,HK1647,雄岸科技
雄岸科技交代汉麻植物科技开发进展,https://news.10jqka.com.cn/m610684254/,中性,HK1647,雄岸科技
雄岸科技合营公司抚远龙麻取得相关开展工业大麻等业务资质,https://news.10jqka.com.cn/m610682686/,中性,HK1647,雄岸科技
雄岸科技控股股东减持股份,https://news.10jqka.com.cn/m610634288/,利空,HK1647,雄岸科技
突发！雄岸科技控股股东出售股份,https://news.10jqka.com.cn/m610633378/,中性,HK1647,雄岸科技
雄岸科技：邹陈东向大股东认购2亿股坚定看好工业大麻业务,https://news.10jqka.com.cn/m610632956/,中性,HK1647,雄岸科技
雄岸科技被朱广平减持1057.5万股,https://news.10jqka.com.cn/m610619431/,利空,HK1647,雄岸科技
雄岸科技委任国富浩华为公司核数师,https://news.10jqka.com.cn/m610555451/,中性,HK1647,雄岸科技
一年14家上市公司涉工业大麻  麻苗未种股价已翻番,https://news.10jqka.com.cn/m610482384/,中性,HK1647,雄岸科技
雄岸科技被朱广平减持390万股,https://news.10jqka.com.cn/m610424405/,利空,HK1647,雄岸科技
雄岸科技被朱广平减持551.5万股,https://news.10jqka.com.cn/m610374838/,利空,HK1647,雄岸科技
工业大麻和“高科技”欲兼得   雄岸科技拟成立合营公司加码区块链,https://news.10jqka.com.cn/m610344646/,利好,HK1647,雄岸科技
雄岸科技与邹陈东设合营 投资区块链技术、工业及医疗相关业务,https://news.10jqka.com.cn/m610319349/,利好,HK1647,雄岸科技
雄岸科技与抚远市政府订立汉麻种植及加工协议,https://news.10jqka.com.cn/m610207187/,中性,HK1647,雄岸科技
雄岸科技被滕荣松减持392万股,https://news.10jqka.com.cn/m610164279/,利空,HK1647,雄岸科技
币圈首富被传种大麻？背后是这家区块链公司在追风口,https://news.10jqka.com.cn/m610160255/,利空,HK1647,雄岸科技
雄岸科技聘请百成为工业大麻种植项目合作伙伴,https://news.10jqka.com.cn/m610111770/,中性,HK1647,雄岸科技
李笑来去“种大麻”了：雄岸科技参与工业大麻种植,https://news.10jqka.com.cn/m610111769/,中性,HK1647,雄岸科技
雄岸科技委任邹陈东为执行董事兼联席主席,https://news.10jqka.com.cn/m610048850/,中性,HK1647,雄岸科技
雄岸科技回购29.5万股涉资24.88万港元,https://news.10jqka.com.cn/m609862658/,中性,HK1647,雄岸科技
币圈借壳“接二连三” 前进控股复牌600秒暴涨75%,https://news.10jqka.com.cn/m609429577/,中性,HK1647,雄岸科技
雄岸科技被朱广平减持1050.5万股,https://news.10jqka.com.cn/m609092749/,利空,HK1647,雄岸科技
Morgan Hill减持雄岸科技1050万股 每股作价0.90港元,https://news.10jqka.com.cn/m609087827/,利空,HK1647,雄岸科技
雄岸科技被朱广平减持1300万股,https://news.10jqka.com.cn/m609040751/,利空,HK1647,雄岸科技
雄岸科技与首都支付合作推动区块链科技发展,https://news.10jqka.com.cn/m608776677/,中性,HK1647,雄岸科技
雄岸科技与首都支付订立备忘录以推动区块链科技发展及应用,https://news.10jqka.com.cn/m608768328/,中性,HK1647,雄岸科技
内蒙古能建：普华永道协助公司进行独立法证审阅程序,https://news.10jqka.com.cn/m610344516/,中性,HK1649,内蒙古能建
內蒙古能建待发布2018年业绩 18日停牌,https://news.10jqka.com.cn/m610296512/,中性,HK1649,内蒙古能建
内蒙古能建：审计师发现存在若干合理性存疑的业务 年度业绩可能延后发布,https://news.10jqka.com.cn/m610290691/,中性,HK1649,内蒙古能建
内蒙古能建董事长鲁当柱因涉嫌违法正接受纪检监察机关调查,https://news.10jqka.com.cn/m609925163/,利空,HK1649,内蒙古能建
内蒙古能建拟1.02亿元购买内蒙华晨100%股权,https://news.10jqka.com.cn/m607895081/,中性,HK1649,内蒙古能建
内蒙古能建附属斥1.02亿元购入内蒙华晨100%股权,https://news.10jqka.com.cn/m607894806/,中性,HK1649,内蒙古能建
内蒙古能建为华能内蒙长城提供多项工程勘察设计服务,https://news.10jqka.com.cn/m607748941/,中性,HK1649,内蒙古能建
内蒙古能建与内蒙华晨签订管理委托服务合同,https://news.10jqka.com.cn/m606853871/,中性,HK1649,内蒙古能建
内蒙古能建中期净利减少3成至1.7亿元,https://news.10jqka.com.cn/m606853870/,利空,HK1649,内蒙古能建
内蒙古能建同意内蒙华晨7.27亿元拖欠工程款延期偿还,https://news.10jqka.com.cn/m606073650/,利空,HK1649,内蒙古能建
内蒙古能建(01649)年度净利减少9.4%至5.59亿元,https://news.10jqka.com.cn/m603668372/,利空,HK1649,内蒙古能建
内蒙古能建(01649.HK)拟斥资3.33亿元参投合营共同开发和林发电厂,https://news.10jqka.com.cn/m603001663/,利好,HK1649,内蒙古能建
内蒙古能建(01649)拟4.85亿元收购两个光伏电站项目,https://news.10jqka.com.cn/m601812267/,利好,HK1649,内蒙古能建
陈明获提名为内蒙古能建(01649)非执行董事候选人,https://news.10jqka.com.cn/m601806133/,利好,HK1649,内蒙古能建
内蒙古能建(01649)设立战略投资委员会,https://news.10jqka.com.cn/m601806123/,利好,HK1649,内蒙古能建
内蒙古能建(01649)与控股股东就建设幼儿园项目订立建设合约,https://news.10jqka.com.cn/m600834838/,利好,HK1649,内蒙古能建
内蒙古能建(01649)中期净利润同比增1.2%至2.43亿元,https://news.10jqka.com.cn/m600159033/,利好,HK1649,内蒙古能建
内蒙古能建(01649.HK)溢价11.11%发行5154.7万股H股,https://news.10jqka.com.cn/m599678992/,利好,HK1649,内蒙古能建
中金公司(03908)增持内蒙古能建(01649)35万股  最新持股量19.02%,https://news.10jqka.com.cn/m599519866/,利好,HK1649,内蒙古能建
内蒙古能建(01649-HK)：上市后负债料降至60%,https://news.10jqka.com.cn/m599247640/,利好,HK1649,内蒙古能建
正在招股的内蒙古能源建设投资股份(01649-HK) 为内地电网及新能源项目的综合电力行业解决方案供应商 发展潜力不俗,https://news.10jqka.com.cn/m599094272/,利好,HK1649,内蒙古能建
津上机床中国：控股股东9个月中国分部收益同比增长68.7%至62.12亿日元,https://news.10jqka.com.cn/m609514889/,中性,HK1651,津上机床中国
津上机床中国：起点还是拐点,https://news.10jqka.com.cn/m608178891/,中性,HK1651,津上机床中国
津上机床中国6个月净利同比增长117.1%至2.19亿元,https://news.10jqka.com.cn/m608087706/,中性,HK1651,津上机床中国
津上机床中国预期6个月公司拥有人应占利润同比增加不少于100%,https://news.10jqka.com.cn/m607820270/,中性,HK1651,津上机床中国
津上机床中国料首6月多赚至少100%,https://news.10jqka.com.cn/m607825039/,中性,HK1651,津上机床中国
津上机床中国获行政总裁唐东雷增持1.9万股,https://news.10jqka.com.cn/m606916936/,中性,HK1651,津上机床中国
津上机床中国获行政总裁唐东雷两日增持10.9万股,https://news.10jqka.com.cn/m606892952/,利好,HK1651,津上机床中国
津上机床中国委任李泽群为执行董事,https://news.10jqka.com.cn/m606652689/,中性,HK1651,津上机床中国
津上机床中国大股东3个月销售净额同比增长42%,https://news.10jqka.com.cn/m605998436/,利好,HK1651,津上机床中国
津上机床中国(01651)年度净利润增逾7成至1.94亿元创新高 每股派息0.16港元,https://news.10jqka.com.cn/m605328004/,利好,HK1651,津上机床中国
津上机床中国(01651)预期年度净利润同比增长70%,https://news.10jqka.com.cn/m604996266/,利好,HK1651,津上机床中国
睿智投资 | 中国机床板块-结构性行业升级持续  津上中国(1651 HK)成主要受惠者,https://mp.weixin.qq.com/s?__biz=MzIxODM5NTM1Ng==&mid=2247486990&idx=2&sn=f720b1739ad36d1fd04760eef756e82b&chksm=97ea69bda09de0abe5b519d9972078f0794c296b94fde788d40fe24e9fe8b69e13a6708c809a&scene=0,利好,HK1651,津上机床中国
津上机床中国(01651)控股股东全年于中国分部收入同比增长约78%至52.31亿日圆,https://news.10jqka.com.cn/m604392749/,利好,HK1651,津上机床中国
津上机床中国(01651)为扩大产能拟在马鞍山建厂 总投资额2亿元,https://news.10jqka.com.cn/m603529871/,利好,HK1651,津上机床中国
津上机床中国(01651.HK)今复牌上涨9%,https://news.10jqka.com.cn/m602749771/,利好,HK1651,津上机床中国
津上机床中国(01651)大股东9个月销售净额增长50% 30日复牌,https://news.10jqka.com.cn/m602714493/,利好,HK1651,津上机床中国
津上机床中国(01651)控股股东日本津上前三季于中国分部收入增83%至36.81亿日元,https://news.10jqka.com.cn/m602713546/,利好,HK1651,津上机床中国
津上机床中国(01651.HK)因购股权获行使折让84.85%合共发行318万股,https://news.10jqka.com.cn/m602478445/,中性,HK1651,津上机床中国
津上机床中国(01651.HK)中期净利大增130.01%至1.01亿元,https://news.10jqka.com.cn/m601524058/,利好,HK1651,津上机床中国
津上机床中国(01651)超额配股权获行使 折价26.2%发行1350万股,https://news.10jqka.com.cn/m600831633/,中性,HK1651,津上机床中国
津上机床中国(01651.HK)稳定价格行动及稳定价格期结束   行使1350万股超额配股权,https://news.10jqka.com.cn/m600811665/,中性,HK1651,津上机床中国
津上机床中国(01651)获悉数行使超额配股权,https://news.10jqka.com.cn/m600804140/,利好,HK1651,津上机床中国
津上机床中国上市后股价走高,https://news.10jqka.com.cn/m600662460/,利好,HK1651,津上机床中国
港股讯：津上机床涨幅扩大至16% 预计产能提升20%,https://news.10jqka.com.cn/m600606400/,中性,HK1651,津上机床中国
港股异动︱次新股津上机床中国(01651)涨近一成 机构预计收入增速将加快,https://news.10jqka.com.cn/m600606215/,利好,HK1651,津上机床中国
新股首日︱津上机床中国(01651)首挂上市 股价高开25%,https://news.10jqka.com.cn/m600589387/,利好,HK1651,津上机床中国
福森药业委任李镇为财务总监,https://news.10jqka.com.cn/m610948677/,中性,HK1652,福森药业
李国栋接替尚磊福获任森药业独董及薪酬委员会主席等职务,https://news.10jqka.com.cn/m610864576/,利空,HK1652,福森药业
福森药业向一家医药产品研发公司注资2600万元 持股50%,https://news.10jqka.com.cn/m609602041/,中性,HK1652,福森药业
福森药业注资北京三也明明医药科技,https://news.10jqka.com.cn/m609602025/,中性,HK1652,福森药业
MOS HOUSE委任黄诚思为非执行董事,https://news.10jqka.com.cn/m609472842/,中性,HK1653,MOS HOUSE
MOSHOUSE中期多赚98.83%至1041.5万港元,https://news.10jqka.com.cn/m608446105/,中性,HK1653,MOS HOUSE
MOSHOUSE执行董事徐道飞获选为薪酬委员会成员,https://news.10jqka.com.cn/m608426690/,中性,HK1653,MOS HOUSE
MOS HOUSE执董徐道飞获任薪酬委员会成员,https://news.10jqka.com.cn/m608417220/,中性,HK1653,MOS HOUSE
